,train_lr,train_min_lr,train_loss,train_weight_decay,test_loss,test_acc1,test_acc5,epoch,n_parameters,test_loss_ema,test_acc1_ema,test_acc5_ema
0,9.44E-05,9.44E-05,4.568065254,0.05,1.919498518,26.49253818,81.34328427,0,90794336,6.916274389,0,0
1,0.000294985,0.000294985,2.998306737,0.05,1.954523702,16.79104576,87.12686687,1,90794336,6.891684214,0,0
2,0.000495575,0.000495575,2.630729903,0.05,1.676736991,35.63432975,96.6417915,2,90794336,6.854152083,25.18656763,35.82089586
3,0.000696165,0.000696165,2.568309528,0.05,1.355171993,53.73134516,97.7611954,3,90794336,6.816064477,28.91791193,63.43283656
4,0.000896755,0.000896755,2.541630731,0.05,1.323213518,49.44029908,99.2537318,4,90794336,6.781713605,23.13432927,63.43283656
5,0.001097345,0.001097345,2.520630247,0.05,1.459635993,52.98507628,97.38805993,5,90794336,6.750496308,23.13432927,63.43283656
6,0.001297935,0.001297935,2.491157416,0.05,1.267820761,54.47761399,98.1343295,6,90794336,6.7208848,23.13432927,71.64179173
7,0.001498525,0.001498525,2.521046358,0.05,1.292121544,46.45522508,99.6268659,7,90794336,6.693249544,23.13432927,71.64179173
8,0.001699115,0.001699115,2.51693599,0.05,1.452438851,43.84328518,98.8805977,8,90794336,6.669950883,23.13432927,88.8059706
9,0.001899705,0.001899705,2.519477932,0.05,1.438971952,50.37313552,97.20149322,9,90794336,6.650614023,23.88059747,88.8059706
10,0.002100295,0.002100295,2.453822981,0.05,1.339241003,55.97015143,96.64179173,10,90794336,6.635062416,23.88059747,88.8059706
11,0.002300885,0.002300885,2.470632932,0.05,1.608395749,52.61194149,97.38805993,11,90794336,6.619514545,23.88059747,88.8059706
12,0.002501475,0.002501475,2.447671207,0.05,1.41368451,47.76119554,98.5074636,12,90794336,6.603720109,23.88059747,88.8059706
13,0.002702065,0.002702065,2.458157262,0.05,1.361432835,52.4253753,97.57462732,13,90794336,6.589048386,23.88059747,88.8059706
14,0.002902655,0.002902655,2.460359896,0.05,1.229619175,61.94030061,98.5074636,14,90794336,6.57418406,23.88059747,88.8059706
15,0.003103245,0.003103245,2.411553954,0.05,1.156464343,70.14925615,99.2537318,15,90794336,6.557943066,23.88059747,88.8059706
16,0.003303835,0.003303835,2.406285556,0.05,1.182150538,63.80597169,99.2537318,16,90794336,6.542772134,33.95522468,88.8059706
17,0.003504425,0.003504425,2.432466184,0.05,1.109823714,67.72388236,99.6268659,17,90794336,6.530266484,45.14925419,88.8059706
18,0.003705015,0.003705015,2.392202647,0.05,1.306088184,58.58209154,97.94776142,18,90794336,6.515882333,47.01492606,88.8059706
19,0.003905605,0.003905605,2.400355143,0.05,1.111413658,56.52985285,99.2537318,19,90794336,6.502864122,47.01492606,88.8059706
20,0.003999938,0.003999938,2.374548604,0.05,1.145537031,63.43283776,99.2537318,20,90794336,6.490311424,47.01492606,88.8059706
21,0.003999542,0.003999542,2.382612775,0.05,1.191113705,59.14179338,97.7611954,21,90794336,6.476951718,47.01492606,88.8059706
22,0.003998739,0.003998739,2.361577791,0.05,1.082365011,64.55224023,98.8805977,22,90794336,6.463515719,23.13432927,88.8059706
23,0.003997528,0.003997528,2.420675783,0.05,1.172791893,70.33582212,98.50746291,23,90794336,6.450734496,23.13432927,88.8059706
24,0.00399591,0.00399591,2.338613133,0.05,1.211323505,62.50000165,98.50746291,24,90794336,6.43772316,23.13432927,88.8059706
25,0.003993885,0.003993885,2.368128882,0.05,1.143998191,64.92537518,99.06716509,25,90794336,6.423757672,23.13432927,88.8059706
26,0.003991454,0.003991454,2.321805831,0.05,1.482771412,54.2910458,94.58955269,26,90794336,6.406549811,23.13432927,88.8059706
27,0.003988616,0.003988616,2.354484912,0.05,1.178373444,54.66418115,99.2537318,27,90794336,6.388786554,23.13432927,88.8059706
28,0.003985373,0.003985373,2.333990223,0.05,1.105494422,65.67164287,100,28,90794336,6.371217847,23.13432927,88.8059706
29,0.003981726,0.003981726,2.352230002,0.05,1.026102652,70.70895642,97.7611954,29,90794336,6.351758162,23.13432927,88.8059706
30,0.003977674,0.003977674,2.322881739,0.05,1.035325115,71.64179247,99.2537318,30,90794336,6.331432541,23.13432927,88.8059706
31,0.00397322,0.00397322,2.333527206,0.05,1.147624046,64.55224057,99.2537318,31,90794336,6.311536153,23.13432927,88.8059706
32,0.003968363,0.003968363,2.299779661,0.05,0.92519975,72.01492794,99.2537318,32,90794336,6.291238785,23.13432927,88.8059706
