,train_lr,train_min_lr,train_loss,train_weight_decay,test_loss,test_acc1,test_acc5,epoch,n_parameters,test_loss_ema,test_acc1_ema,test_acc5_ema
0,8.805031446540882e-05,8.805031446540882e-05,6.2611332684755325,0.050000000000000024,4.037025034427643,46.26865905078489,99.25373259587074,0,12690512,7.141003092130025,0.0,0.0
1,0.0002893081761006289,0.0002893081761006289,3.1449791826307774,0.050000000000000024,1.4206360826889675,43.28358342754307,96.82835991702862,1,12690512,7.109578251838684,0.0,0.0
2,0.0004905660377358491,0.0004905660377358491,2.7787235267460346,0.050000000000000024,2.619157468279203,37.50000136645872,82.64925509780201,2,12690512,7.068239092826843,0.0,0.0
3,0.0006918238993710692,0.0006918238993710692,2.523080427199602,0.050000000000000024,1.3155986964702606,62.313434935327784,100.00000079710092,3,12690512,7.0231477816899615,0.0,0.0
4,0.0008930817610062893,0.0008930817610062893,2.436114188283682,0.050000000000000024,1.237230012814204,64.92537563950268,99.25373179876982,4,12690512,6.9793113470077515,0.0,0.0
5,0.00109433962264151,0.00109433962264151,2.45441385358572,0.050000000000000024,1.2503492732842763,57.83582283133891,99.25373259587074,5,12690512,6.9390809535980225,0.0,0.0
6,0.0012955974842767289,0.0012955974842767289,2.446780037134886,0.050000000000000024,1.1411754886309307,59.70149359062536,98.13432961079612,6,12690512,6.903468132019043,0.0,0.0
7,0.001496855345911951,0.001496855345911951,2.435864932835102,0.050000000000000024,1.1296387215455372,63.80597293910696,98.50746359753964,7,12690512,6.873724699020386,0.0,0.0
8,0.0016981132075471706,0.0016981132075471706,2.437733244150877,0.050000000000000024,1.4015863984823227,47.94776187725921,97.9477627882317,8,12690512,6.848600109418233,0.0,0.0
9,0.0018993710691823894,0.0018993710691823894,2.4727392867207527,0.050000000000000024,1.1402973532676697,62.3134342592154,98.50746439464056,9,12690512,6.8272825082143145,0.0,0.0
10,0.00210062893081761,0.00210062893081761,2.4669009000062943,0.050000000000000024,1.2849394629398982,53.91791226970616,97.94776221887389,10,12690512,6.80971376101176,0.0,0.0
11,0.00230188679245283,0.00230188679245283,2.44906784966588,0.050000000000000024,1.2599044442176819,62.12686840455923,97.94776290210325,11,12690512,6.796369830767314,0.0,0.373134356826099
12,0.0025031446540880508,0.0025031446540880508,2.4931491687893867,0.050000000000000024,1.2776534656683605,55.41045006709312,98.8805978120263,12,12690512,6.785673499107361,0.0,3.544776176338765
13,0.0027044025157232704,0.0027044025157232704,2.448386490345001,0.050000000000000024,1.4006632218758266,51.679106584235804,93.09701583634562,13,12690512,6.776383678118388,0.0,6.716418252062442
14,0.0029056603773584904,0.0029056603773584904,2.411535743623972,0.050000000000000024,1.3266123284896214,55.410448786038074,96.45522581641353,14,12690512,6.768933057785034,0.373134356826099,8.208955337752156
15,0.0031069182389937113,0.0031069182389937113,2.417153976857662,0.050000000000000024,1.2673868983983994,61.38059786896208,97.57462800438725,15,12690512,6.762160142262776,0.9328358493634125,8.582089779981926
16,0.00330817610062893,0.00330817610062893,2.4249747917056084,0.050000000000000024,1.4949232935905457,50.186568302894706,97.0149263410426,16,12690512,6.755756735801697,5.223880653950705,9.328358237423114
17,0.0035094339622641505,0.0035094339622641505,2.424551259726286,0.050000000000000024,1.2134540975093842,57.649255781031364,99.25373259587074,17,12690512,6.749985178311666,8.582089779981926,12.50000014233945
18,0.0037106918238993727,0.0037106918238993727,2.409562863409519,0.050000000000000024,1.1246290107568104,56.90298666882871,100.00000079710092,18,12690512,6.744437138239543,8.582089779981926,19.402986213342466
19,0.0039119496855345905,0.0039119496855345905,2.3910649307072163,0.050000000000000024,1.1778833915789921,60.63433006628236,98.69403110333343,19,12690512,6.738540172576904,8.582089779981926,30.037314571551423
20,0.003999944255757303,0.003999944255757303,2.4191914163529873,0.050000000000000024,1.2591044902801514,63.24627025091826,98.88059917848501,20,12690512,6.732436180114746,8.582089779981926,36.00746406370134
21,0.003999562023994389,0.003999562023994389,2.414456468075514,0.050000000000000024,1.1604746480782826,65.48507724591155,97.76119482695167,21,12690512,6.726483225822449,8.582089779981926,42.35074727926681
22,0.003998772155535627,0.003998772155535627,2.389363333582878,0.050000000000000024,1.15620356798172,63.43283741509737,96.64179150026236,22,12690512,6.72083858648936,8.582089779981926,46.45522456382638
23,0.003997574811446243,0.003997574811446243,2.416822113096714,0.050000000000000024,1.275250385204951,59.70149487168042,97.57462715035054,23,12690512,6.714951912562053,9.328358450932289,48.507462857374506
24,0.003995970235881437,0.003995970235881437,2.4366116672754288,0.050000000000000024,1.1955822507540386,60.447762674360135,99.25373179876982,24,12690512,6.708674033482869,10.634328614419966,47.94776130790141
25,0.003993958756036597,0.003993958756036597,2.367109503597021,0.050000000000000024,1.3449201633532841,58.20895727356868,96.45522513318417,25,12690512,6.701924602190654,11.194030021553608,46.82835874984514
26,0.003991540782080591,0.003991540782080591,2.396344415843487,0.050000000000000024,1.1914409225185711,58.2089575013118,99.25373259587074,26,12690512,6.694673379262288,12.126865742811516,46.455224250679585
27,0.003988716807072109,0.003988716807072109,2.372173022478819,0.050000000000000024,1.1448991894721985,63.619404963592984,98.50746280043873,27,12690512,6.687408447265625,12.68656740615617,46.26865754198672
28,0.003985487406859143,0.003985487406859143,2.384515091776848,0.050000000000000024,1.181393767396609,61.94029958924251,96.08209171579846,28,12690512,6.6798999309539795,14.925373162796248,45.89552290048172
29,0.003981853239961545,0.003981853239961545,2.3486310988664627,0.050000000000000024,1.1696090350548427,63.61940533367556,99.44029884907737,29,12690512,6.672087987263997,18.470149766153366,45.522388600591405
