,train_lr,train_min_lr,train_loss,train_weight_decay,test_loss,test_acc1,test_acc5,epoch,n_parameters
0,8.805031446540882e-05,8.805031446540882e-05,6.851488351821899,0.050000000000000024,6.651128848393758,0.0,0.0,0,17299720
1,0.0002893081761006289,0.0002893081761006289,6.287970207631588,0.050000000000000024,5.470352252324422,23.880598836870337,82.83582260359579,1,17299720
2,0.0004905660377358491,0.0004905660377358491,4.899584837257862,0.050000000000000024,3.899217128753662,23.134329269181436,91.79104580096345,2,17299720
3,0.0006918238993710692,0.0006918238993710692,3.6258765012025833,0.050000000000000024,2.472468892733256,23.134329269181436,91.79104580096345,3,17299720
4,0.0008930817610062893,0.0008930817610062893,2.7191092036664486,0.050000000000000024,1.8227992455164592,25.186568359830485,91.79104580096345,4,17299720
5,0.00109433962264151,0.00109433962264151,2.5527691915631294,0.050000000000000024,1.6447650988896687,36.75373248199919,97.76119420065808,5,17299720
6,0.0012955974842767289,0.0012955974842767289,2.5659712068736553,0.050000000000000024,1.7697553137938182,25.74627002317514,98.50746280043873,6,17299720
7,0.001496855345911951,0.001496855345911951,2.555561985820532,0.050000000000000024,1.7259580393632252,34.70149390377215,96.2686584244913,7,17299720
8,0.0016981132075471706,0.0016981132075471706,2.545244175940752,0.050000000000000024,1.7291468282540639,38.80597114562988,97.76119459920855,8,17299720
9,0.0018993710691823894,0.0018993710691823894,2.528537940233946,0.050000000000000024,1.6690420011679332,37.313433974536494,96.45522501931262,9,17299720
10,0.00210062893081761,0.00210062893081761,2.5171751603484154,0.050000000000000024,1.690339833498001,48.1343302370897,92.350747748987,10,17299720
11,0.00230188679245283,0.00230188679245283,2.5249450244009495,0.050000000000000024,1.7643290559450786,49.62686672495372,89.36567340680023,11,17299720
12,0.0025031446540880508,0.0025031446540880508,2.512760706245899,0.050000000000000024,1.604605992635091,40.111942291259766,95.52238914148131,12,17299720
13,0.0027044025157232704,0.0027044025157232704,2.520002830773592,0.050000000000000024,1.6200947761535645,37.313433803729154,92.53731468542298,13,17299720
14,0.0029056603773584904,0.0029056603773584904,2.494798418134451,0.050000000000000024,1.6069657504558563,41.79104523160564,92.91044907071698,14,17299720
15,0.0031069182389937113,0.0031069182389937113,2.5032756738364697,0.050000000000000024,1.6023173928260803,48.50746416689745,96.2686584244913,15,17299720
16,0.00330817610062893,0.00330817610062893,2.5058944076299667,0.050000000000000024,1.6280922492345173,47.947762332745455,97.20149265118499,16,17299720
17,0.0035094339622641505,0.0035094339622641505,2.493626147508621,0.050000000000000024,1.5519254108270009,50.7462698274584,96.828360600258,17,17299720
18,0.0037106918238993727,0.0037106918238993727,2.4893125779926777,0.050000000000000024,1.6206911702950795,41.60447886452746,96.82835923379926,18,17299720
19,0.0039119496855345905,0.0039119496855345905,2.5077428370714188,0.050000000000000024,1.5891745189825695,46.82836024440936,93.65671767049761,19,17299720
20,0.003999944255757303,0.003999944255757303,2.5027875527739525,0.050000000000000024,1.6373624801635742,47.201493960707936,97.76119459920855,20,17299720
21,0.003999562023994389,0.003999562023994389,2.511058084666729,0.050000000000000024,1.5176070233186085,49.81343479298834,99.62686669648583,21,17299720
22,0.003998772155535627,0.003998772155535627,2.4901696778833866,0.050000000000000024,1.5407019555568695,51.49253936312092,95.33582169262331,22,17299720
23,0.003997574811446243,0.003997574811446243,2.4972348995506763,0.050000000000000024,1.5405665536721547,46.64179332220732,98.32089688884678,23,17299720
24,0.003995970235881437,0.003995970235881437,2.4953300654888153,0.050000000000000024,1.6738616426785786,37.50000068322936,95.52238820204094,24,17299720
25,0.003993958756036597,0.003993958756036597,2.505336981266737,0.050000000000000024,1.5395286480585735,40.298508145915925,99.25373259587074,25,17299720
26,0.003991540782080591,0.003991540782080591,2.483341719955206,0.050000000000000024,1.4781914353370667,50.74626928301,98.69403110333343,26,17299720
27,0.003988716807072109,0.003988716807072109,2.4816146083176136,0.050000000000000024,1.5196854770183563,48.88059778355841,99.44029930456361,27,17299720
28,0.003985487406859143,0.003985487406859143,2.4833539463579655,0.050000000000000024,1.5215633312861125,52.611942084867565,98.50746359753964,28,17299720
29,0.003981853239961545,0.003981853239961545,2.4762331545352936,0.050000000000000024,1.5321471393108368,48.3208963408399,99.25373179876982,29,17299720
30,0.003977815047436754,0.003977815047436754,2.474863339215517,0.050000000000000024,1.565780093272527,32.835821678389365,98.88059729960428,30,17299720
31,0.003973373652728687,0.003973373652728687,2.5168143957853317,0.050000000000000024,1.5380171636740367,37.50000071881422,98.32089620561742,31,17299720
32,0.003968529961499818,0.003968529961499818,2.4976549074053764,0.050000000000000024,1.5317084391911824,49.25373261722166,99.62686629793536,32,17299720
33,0.003963284961446511,0.003963284961446511,2.4846088886260986,0.050000000000000024,1.53561465938886,50.00000139492661,99.25373259587074,33,17299720
34,0.003957639722097605,0.003957639722097605,2.4936437718570232,0.050000000000000024,1.5195671021938324,49.253732321867304,100.00000079710092,34,17299720
35,0.003951595394596332,0.003951595394596332,2.4740474931895733,0.050000000000000024,1.4910916487375896,43.28358240269903,99.62686669648583,35,17299720
36,0.0039451532114655775,0.0039451532114655775,2.4734647795557976,0.050000000000000024,1.494924505551656,51.67910635649268,98.320896831911,36,17299720
37,0.003938314486356548,0.003938314486356548,2.4874307215213776,0.050000000000000024,1.5253921548525493,48.320897201993574,98.88059917848501,37,17299720
38,0.003931080613780911,0.003931080613780911,2.4798449873924255,0.050000000000000024,1.4922594527403514,51.49253902150624,100.00000079710092,38,17299720
