,train_lr,train_min_lr,train_loss,train_weight_decay,test_loss,test_acc1,test_acc5,epoch,n_parameters
0,8.805031446540882e-05,8.805031446540882e-05,6.231018237769604,0.050000000000000024,4.8739391167958575,23.880598836870337,88.80597060473997,0,5834702
1,0.0002893081761006289,0.0002893081761006289,4.759989306330681,0.050000000000000024,3.9589860240618386,28.3582097523248,88.80597060473997,1,5834702
2,0.0004905660377358491,0.0004905660377358491,3.824596494436264,0.050000000000000024,2.679155091444651,30.0373140591294,90.2985090568884,2,5834702
3,0.0006918238993710692,0.0006918238993710692,2.8646022863686085,0.050000000000000024,1.8625894884268444,41.044776603357114,92.53731468542298,3,5834702
4,0.0008930817610062893,0.0008930817610062893,2.5202035196125507,0.050000000000000024,1.6149271229902904,39.73880733660798,92.53731468542298,4,5834702
5,0.00109433962264151,0.00109433962264151,2.545415498316288,0.050000000000000024,1.591338574886322,40.11194126641573,92.53731468542298,5,5834702
6,0.0012955974842767289,0.0012955974842767289,2.5368673875927925,0.050000000000000024,1.5863815645376842,36.00746428076901,93.47015027857539,6,5834702
7,0.001496855345911951,0.001496855345911951,2.514691114425659,0.050000000000000024,1.6727058788140614,36.00746393915433,94.77612099718692,7,5834702
8,0.0016981132075471706,0.0016981132075471706,2.518251158297062,0.050000000000000024,1.5864558418591816,45.7089563625962,95.33582351456828,8,5834702
9,0.0018993710691823894,0.0018993710691823894,2.508118350058794,0.050000000000000024,1.6172493000825245,36.19403116026921,92.91044878603807,9,5834702
10,0.00210062893081761,0.00210062893081761,2.4988665729761124,0.050000000000000024,1.5693305532137554,44.58955350562708,92.16417990157854,10,5834702
11,0.00230188679245283,0.00230188679245283,2.4782975390553474,0.050000000000000024,1.4975202480951946,52.98507650574641,97.57462800438725,11,5834702
12,0.0025031446540880508,0.0025031446540880508,2.489188987761736,0.050000000000000024,1.535748541355133,44.402986384149806,93.09701686118966,12,5834702
13,0.0027044025157232704,0.0027044025157232704,2.5041480138897896,0.050000000000000024,1.5791227519512177,36.75373248199919,93.0970161779603,13,5834702
14,0.0029056603773584904,0.0029056603773584904,2.472724873572588,0.050000000000000024,1.5741788645585377,41.04477814062318,97.94776221887389,14,5834702
15,0.0031069182389937113,0.0031069182389937113,2.457831311970949,0.050000000000000024,1.6793675124645233,33.39552327056429,94.40298678270027,15,5834702
16,0.00330817610062893,0.00330817610062893,2.479146160185337,0.050000000000000024,1.512016127506892,45.895524124600996,95.708956931954,16,5834702
17,0.0035094339622641505,0.0035094339622641505,2.473049011081457,0.050000000000000024,1.4911969403425853,47.947762161938115,93.47015096180475,17,5834702
18,0.0037106918238993727,0.0037106918238993727,2.4766113497316837,0.050000000000000024,1.522149920463562,44.02985204155765,94.96268804749447,18,5834702
19,0.0039119496855345905,0.0039119496855345905,2.4928586184978485,0.050000000000000024,1.5452911655108135,43.28358359835041,97.5746281182588,19,5834702
20,0.003999944255757303,0.003999944255757303,2.4646569788455963,0.050000000000000024,1.5380652844905853,42.53731518361106,97.94776210500233,20,5834702
21,0.003999562023994389,0.003999562023994389,2.470257919281721,0.050000000000000024,1.4978592197100322,48.13432934390965,97.20149356215748,21,5834702
22,0.003998772155535627,0.003998772155535627,2.474798820912838,0.050000000000000024,1.6327257752418518,38.4328364471891,95.70895596404574,22,5834702
23,0.003997574811446243,0.003997574811446243,2.4900154136121273,0.050000000000000024,1.5548778772354126,43.65671812598385,97.01492651184994,23,5834702
24,0.003995970235881437,0.003995970235881437,2.498808853328228,0.050000000000000024,1.5866221487522125,44.77612111105848,94.21641884988813,24,5834702
25,0.003993958756036597,0.003993958756036597,2.486485429108143,0.050000000000000024,1.5252170364061992,49.253732254256064,95.5223909064905,25,5834702
26,0.003991540782080591,0.003991540782080591,2.4731259495019913,0.050000000000000024,1.5788186093171437,47.20149450159784,93.65671767049761,26,5834702
27,0.003988716807072109,0.003988716807072109,2.4851593151688576,0.050000000000000024,1.605617066224416,45.89552375451842,96.8283596892855,27,5834702
28,0.003985487406859143,0.003985487406859143,2.4967970699071884,0.050000000000000024,1.5628170867760975,42.91044902445665,96.4552253609273,28,5834702
29,0.003981853239961545,0.003981853239961545,2.461805783212185,0.050000000000000024,1.5559807419776917,45.14925435763686,95.14925635038917,29,5834702
30,0.003977815047436754,0.003977815047436754,2.486154779791832,0.050000000000000024,1.5642634729544322,44.02985171417692,93.84328506241984,30,5834702
31,0.003973373652728687,0.003973373652728687,2.5129456892609596,0.050000000000000024,1.6433883706728618,30.970150335511164,91.60447977549994,31,5834702
